ChkFree,Stim1,Stim2,Validity,CorrectAnswer,FreeChoiceResp,Response.keys,FreeChoiceAccuracy,FreeRT,Phase,Condition,ChoiceType,Response.corr,PROLIFIC_PID,Age,Sex,Handedness,Native Language,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,browser,xResolution,yResolution,SSPhase.thisRepN,SSPhase.thisTrialN,SSPhase.thisN,SSPhase.thisIndex,SSPhase.ran,Colour,Question,Part1Resp.keys,Part1Resp.rt,AttentionQuestion,AttentionAnswer,Phase2Start.keys,Phase2Start.rt,PrestimulusDuration,PreResp.keys,PreResp.corr,RT_main,RT_secondary,Continue.keys,Continue.rt,Part2Resp.keys,Part2Resp.rt,Phase3_1.thisRepN,Phase3_1.thisTrialN,Phase3_1.thisN,Phase3_1.thisIndex,Phase3_1.ran,PreResp.rt,Continue_2.keys,Phase3_2.thisRepN,Phase3_2.thisTrialN,Phase3_2.thisN,Phase3_2.thisIndex,Phase3_2.ran,Continue_2.rt,Option1,Option2,Option3,GuessResp.keys,GuessResp.rt,QuizAccuracy,SSGuess.thisRepN,SSGuess.thisTrialN,SSGuess.thisN,SSGuess.thisIndex,SSGuess.ran,awarenext.keys,awarenext.corr,awarenext.rt,AwarenessType,Answer,Performance,FreeGuessAcc,BonusPayment,Endresp.keys,Endresp.rt,debriefend.keys,debriefend.rt,Outlier,Farouts,RT_io
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,568.99999999996,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
1,Max,NA,Valid,d,d,"[""d""]",1,351.3999999998987,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,351.3999999998987,NA,NA,NA,NA,NA,0,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,351.3999999998987
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,434.8999999999137,NA,NA,NA,NA,NA,1,3,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,434.5000000000141,NA,NA,NA,NA,NA,1,4,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,451.50000000001,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,451.50000000001,NA,NA,NA,NA,NA,2,2,18,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,451.50000000001
1,Max,NA,Valid,d,d,"[""d""]",1,380.30000000003383,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,380.30000000003383,NA,NA,NA,NA,NA,2,7,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,380.30000000003383
1,Tim,NA,Valid,l,l,"[""l""]",1,414.6999999999253,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,414.6999999999253,NA,NA,NA,NA,NA,3,3,27,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,414.6999999999253
1,Max,NA,Valid,d,d,"[""d""]",1,390.9999999999627,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,390.9999999999627,NA,NA,NA,NA,NA,3,4,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,390.9999999999627
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,356.19999999994434,NA,NA,NA,NA,NA,4,3,35,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,272.1999999998843,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,272.1999999998843,NA,NA,NA,NA,NA,4,5,37,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,272.1999999998843
1,Max,NA,Valid,d,d,"[""d""]",1,590.5999999998812,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,590.5999999998812,NA,NA,NA,NA,NA,5,0,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,590.5999999998812
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,251.19999999992615,NA,NA,NA,NA,NA,5,1,41,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,367.60000000003856,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,367.60000000003856,NA,NA,NA,NA,NA,6,0,48,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,367.60000000003856
1,Max,NA,Valid,d,d,"[""d""]",1,201.29999999983283,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,201.29999999983283,NA,NA,NA,NA,NA,6,1,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,201.29999999983283
1,Max,NA,Valid,d,d,"[""d""]",1,291.6000000001304,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,291.6000000001304,NA,NA,NA,NA,NA,7,1,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,291.6000000001304
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,186.19999999998527,NA,NA,NA,NA,NA,7,6,62,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,288.3000000000493,NA,NA,NA,NA,NA,8,0,64,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,384.8000000000411,3.1,S1-R Transfer,Free,1,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,384.8000000000411,NA,NA,NA,NA,NA,8,5,69,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,384.8000000000411
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,351.30000000003747,NA,NA,NA,NA,NA,9,5,77,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5cfc7489e289a80016b6e29f,27,male,right,English,2022-06-01_10h21.15.195,Experiment5,2021.2.3,Win32,59.94485074,62973d493be2483a81f20382,6297767bd9eb56a9de6dfb4e,Chrome,2048,1152,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,452.1000000000868,NA,NA,NA,NA,NA,9,7,79,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.2749999996773,1130.899999999485,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,644.199999988075,NA,NA,NA,space,19.6205,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,1172.5999999940768,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,1172.5999999940768,NA,NA,NA,NA,NA,0,5,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,1172.5999999940768
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,716.40000000599,NA,NA,NA,NA,NA,1,3,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,811.7999999820995,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,811.7999999820995,NA,NA,NA,NA,NA,1,7,15,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,811.7999999820995
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,1314.699999988079,NA,NA,NA,NA,NA,2,0,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,837.8000000119528,NA,NA,NA,NA,NA,2,1,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,580.1999999881104,NA,NA,NA,NA,NA,3,1,25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,481.3000000119132,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,481.3000000119132,NA,NA,NA,NA,NA,3,7,31,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,481.3000000119132
1,Max,NA,Valid,d,d,"[""d""]",1,292.1999999880427,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,292.1999999880427,NA,NA,NA,NA,NA,4,2,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,292.1999999880427
1,Tim,NA,Valid,l,l,"[""l""]",1,1082.3000000119123,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,1082.3000000119123,NA,NA,NA,NA,NA,4,7,39,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,1082.3000000119123
1,Tim,NA,Valid,l,l,"[""l""]",1,339.7999999821195,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,339.7999999821195,NA,NA,NA,NA,NA,5,0,40,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,339.7999999821195
1,Max,NA,Valid,d,d,"[""d""]",1,735.9000000059268,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,735.9000000059268,NA,NA,NA,NA,NA,5,6,46,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,735.9000000059268
1,Tim,NA,Valid,l,l,"[""l""]",1,553.5999999940486,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,553.5999999940486,NA,NA,NA,NA,NA,6,1,49,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,553.5999999940486
1,Max,NA,Valid,d,d,"[""d""]",1,602.69999998809,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,602.69999998809,NA,NA,NA,NA,NA,6,6,54,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,602.69999998809
1,Tim,NA,Valid,l,l,"[""l""]",1,433.4000000060314,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,433.4000000060314,NA,NA,NA,NA,NA,7,4,60,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,433.4000000060314
1,Max,NA,Valid,d,d,"[""d""]",1,577.1999999881245,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,577.1999999881245,NA,NA,NA,NA,NA,7,6,62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,577.1999999881245
1,Max,NA,Valid,d,d,"[""d""]",1,759.1999999881409,3.1,S1-R Transfer,Free,1,5d35989e71b4880017d5cc81,22,female,right,English,2022-06-01_15h34.59.655,Experiment5,2021.2.3,MacIntel,60.0024001,62973d493be2483a81f20382,629778f12eb82ea210ff7bcc,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,759.1999999881409,NA,NA,NA,NA,NA,8,3,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.437499925451,1825.7749998717543,759.1999999881409
